tg,0,2,9,33,other
33.71111920861861,0.9998562619502483,5.624632139780038e-09,0.00014065482613929048,1.630839710091444e-08,3.061290583291528e-06
34.044892666129684,0.9998491022362891,6.080359856292463e-09,0.00014672377469767794,1.6657329128773993e-08,4.151251323796536e-06
34.37866612364076,0.9998387821473846,6.597445599593308e-09,0.00015364692032985493,1.657656041828299e-08,7.547758279180911e-06
34.712439581151834,0.9998282858800704,7.195582831217607e-09,0.00016274305440434555,1.837981393890626e-08,8.945490127364123e-06
35.04621303866291,0.9998258114915745,7.835680069962591e-09,0.00016977056169504686,2.2010690559534412e-08,4.388100359957713e-06
35.379986496173984,0.9998245872122417,8.47324001778237e-09,0.00017433541091310196,2.471419783905004e-08,1.044189407475492e-06
35.71375995368506,0.9998198781159645,9.12496152602907e-09,0.0001790814274744368,2.586832219377072e-08,1.0054632775674469e-06
36.047533411196135,0.9998116372253076,9.820319795093923e-09,0.0001852406209662716,2.557832555419531e-08,3.0867550803297787e-06
36.38130686870721,0.9998026962001525,1.0561088097484384e-08,0.0001929143666292914,2.582503075859582e-08,4.3530470977104435e-06
36.715080326218285,0.9997924112400093,1.1376364779171543e-08,0.00020074800692957686,2.593300342039813e-08,6.803443692284414e-06
37.04885378372936,0.9997779747822908,1.2316825111159043e-08,0.00021125319108722707,2.6788568400758426e-08,1.0732921230419854e-05
37.38262724124044,0.9997709427182765,1.3356053322936394e-08,0.0002215463993401099,3.1785173784980434e-08,7.4657411560457365e-06
37.716400698751514,0.9997699098450341,1.4407695804115015e-08,0.00022784462815819028,3.6742439272761844e-08,2.1943766728398956e-06
38.05017415626259,0.9997657706484201,1.5458833034255428e-08,0.00023334368386974168,3.9337860672780965e-08,8.308710181201555e-07
38.383947613773664,0.9997573203892738,1.6564769614193664e-08,0.00024004635705420074,3.9390653037380143e-08,2.577298250499434e-06
38.71772107128474,0.9997459279475325,1.7741766457006137e-08,0.00024917766355390383,3.880528063095835e-08,4.837841868409831e-06
39.051494528795814,0.9997349636371677,1.900239198954895e-08,0.00025868434461814497,3.9558805459877134e-08,6.293457016893349e-06
39.38526798630689,0.9997190242537193,2.0426055756737446e-08,0.0002699912531838163,3.941828870352051e-08,1.09246487527818e-05
39.719041443817964,0.9997052128530453,2.2040928940559793e-08,0.00028362311908381745,4.439771747561628e-08,1.1097589225998374e-05
40.05281490132904,0.9997024683094173,2.3729134081466117e-08,0.00029297926916028224,5.2518975619546444e-08,4.4761733109982414e-06
40.386588358840115,0.9996994126501604,2.5398963703702154e-08,0.00029949804475807315,5.7790236441918085e-08,1.0061158820486116e-06
40.72036181635119,0.9996912369676613,2.711479795641645e-08,0.00030681637031466333,5.911625063583744e-08,1.860430977349521e-06
41.054135273862265,0.9996779286899322,2.89380288231745e-08,0.0003169130605855518,5.7552747465747096e-08,5.071758707236918e-06
41.387908731373344,0.9996647968826203,3.086332914555223e-08,0.00032876886571055934,5.8191486007932216e-08,6.345196854212818e-06
41.721682188884415,0.9996488109246848,3.297628237772677e-08,0.0003409784292367738,5.8092378721830185e-08,1.0119577417244685e-05
42.055455646395494,0.999628893350711,3.5390341526428946e-08,0.0003570939492716984,6.13195502592389e-08,1.391599012583155e-05
42.389229103906565,0.9996208735766049,3.79994143852042e-08,0.00037090453579760114,7.25650269395851e-08,8.111323156352744e-06
42.723002561417644,0.9996186297405046,4.059935001701065e-08,0.00037924090966058626,8.224618295679826e-08,2.0065043019566708e-06
43.05677601892872,0.9996112773403699,4.320666172016911e-08,0.0003873293740873618,8.626452755693651e-08,1.263814354865901e-06
43.390549476439794,0.9995974319363883,4.5955381067909036e-08,0.00039795136287550684,8.440331732059184e-08,4.486342039116577e-06
43.72432293395087,0.9995805805212535,4.885688475110506e-08,0.0004121562630196241,8.331220167787937e-08,7.131046640690211e-06
44.058096391461945,0.999564472545184,5.1956121868138554e-08,0.00042625984925508955,8.46447713646084e-08,9.131004668765979e-06
44.39186984897302,0.9995413004330665,5.544287298201518e-08,0.0004436697942056399,8.497607730212124e-08,1.488935377848768e-05
44.725643306484095,0.9995245266353209,5.9321081622401366e-08,0.00046251175782812857,9.722381831666141e-08,1.280506195218242e-05
45.05941676399517,0.9995213114977953,6.329246593986375e-08,0.0004742889717535698,1.134720455837565e-07,4.222765940106666e-06
